GOODS_CODE,SUFFIX,INDENT,DESCRIPTION,IS_LEAF,START_DATE
8415900060,80,3,"Flame-soldered aluminium block, for connecting tube with condenser in car air-conditioning systems, with: -extruded, bent connector lines of aluminium with an external diameter of 5 mm or more, but not more than 25 mm, -a weight of 0,02 kg or more but not more than 0,25 kg",1,01-01-2021
8415900091,80,3,Pre-charged with hydrofluorocarbons (HFCs),1,01-02-2017
8415900099,80,3,Other,1,01-02-2017
8416000000,80,1,"Furnace burners for liquid fuel, for pulverised solid fuel or for gas; mechanical stokers, including their mechanical grates, mechanical ash dischargers and similar appliances",0,01-01-1972
8416100000,80,2,Furnace burners for liquid fuel,0,01-01-1972
8416101000,80,3,Incorporating an automatic control device,1,01-01-1972
8416109000,80,3,Other,1,01-01-1972
8416200000,80,2,"Other furnace burners, including combination burners",0,01-01-1972
8416201000,80,3,"Only for gas, monobloc, incorporating a ventilator and a control device",1,01-01-1996
8416202000,10,3,Other,,01-01-2009
8416202000,80,4,Combination burners,1,01-01-2009
8416208000,80,4,Other,1,01-01-2009
8416300000,80,2,"Mechanical stokers, including their mechanical grates, mechanical ash dischargers and similar appliances",1,01-01-1972
8416900000,80,2,Parts,1,01-01-1972
8417000000,80,1,"Industrial or laboratory furnaces and ovens, including incinerators, non-electric",0,01-01-1972
8417100000,80,2,"Furnaces and ovens for the roasting, melting or other heat treatment of ores, pyrites or of metals",1,01-01-1972
8417200000,80,2,"Bakery ovens, including biscuit ovens",0,01-01-1972
8417201000,80,3,Tunnel ovens,1,01-01-1972
8417209000,80,3,Other,1,01-01-1972
8417800000,80,2,Other,0,01-01-1972
8417803000,80,3,Ovens and furnaces for firing ceramic products,1,01-01-2009
8417805000,80,3,"Ovens and furnaces for firing cement, glass or chemical products",1,01-01-2009
8417807000,80,3,Other,1,01-01-2009
8417900000,80,2,Parts,1,01-01-1972
8418000000,80,1,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air-conditioning machines of heading 8415",0,01-01-1972
8418100000,80,2,"Combined refrigerator-freezers, fitted with separate external doors or drawers, or combinations thereof",0,01-01-1972
8418102000,80,3,Of a capacity exceeding 340 litres,0,01-01-2006
8418102010,80,4,For use in civil aircraft,1,01-01-2006
8418102091,10,4,Other,,01-02-2017
8418102091,80,5,Pre-charged with hydrofluorocarbons (HFCs),1,01-02-2017
8418102099,80,5,Other,1,01-02-2017
8418108000,80,3,Other,0,01-01-2006
8418108010,80,4,For use in civil aircraft,1,01-01-2006
8418108091,10,4,Other,,01-02-2017
8418108091,80,5,Pre-charged with hydrofluorocarbons (HFCs),1,01-02-2017
8418108099,80,5,Other,1,01-02-2017
8418210000,10,2,"Refrigerators, household type",,01-01-1972
8418210000,80,3,Compression-type,0,01-01-1972
8418211000,80,4,Of a capacity exceeding 340 litres,0,01-01-1972
8418211010,80,5,Pre-charged with hydrofluorocarbons (HFCs),1,01-02-2017
8418211090,80,5,Other,1,01-02-2017
8418215100,10,4,Other,,01-01-1972
8418215100,80,5,Table model,0,01-01-1972
8418215110,80,6,Pre-charged with hydrofluorocarbons (HFCs),1,01-02-2017
8418215190,80,6,Other,1,01-02-2017
8418215900,80,5,Building-in type,0,01-01-1972
8418215910,80,6,Pre-charged with hydrofluorocarbons (HFCs),1,01-02-2017
8418215990,80,6,Other,1,01-02-2017
8418219100,10,5,"Other, of a capacity",,01-01-1972
8418219100,80,6,Not exceeding 250 litres,0,01-01-1972
8418219110,80,7,Pre-charged with hydrofluorocarbons (HFCs),1,01-02-2017
8418219190,80,7,Other,1,01-02-2017
8418219900,80,6,Exceeding 250 litres but not exceeding 340 litres,0,01-01-1972
8418219910,80,7,Pre-charged with hydrofluorocarbons (HFCs),1,01-02-2017
8418219990,80,7,Other,1,01-02-2017
8418290000,80,3,Other,0,01-01-1972
8418290010,80,4,Pre-charged with hydrofluorocarbons (HFCs),1,01-02-2017
8418290090,80,4,Other,1,01-02-2017
8418300000,80,2,"Freezers of the chest type, not exceeding 800 litres capacity",0,01-01-1972
8418302000,80,3,Of a capacity not exceeding 400 litres,0,01-01-2006
8418302010,80,4,For use in civil aircraft,1,01-01-2006
8418302091,10,4,Other,,01-02-2017
8418302091,80,5,Pre-charged with hydrofluorocarbons (HFCs),1,01-02-2017
8418302099,80,5,Other,1,01-02-2017
8418308000,80,3,Of a capacity exceeding 400 litres but not exceeding 800 litres,0,01-01-2006
8418308010,80,4,For use in civil aircraft,1,01-01-2006
8418308091,10,4,Other,,01-02-2017
8418308091,80,5,Pre-charged with hydrofluorocarbons (HFCs),1,01-02-2017
8418308099,80,5,Other,1,01-02-2017
8418400000,80,2,"Freezers of the upright type, not exceeding 900 litres capacity",0,01-01-1972
8418402000,80,3,Of a capacity not exceeding 250 litres,0,01-01-2006
8418402010,80,4,For use in civil aircraft,1,01-01-2006
8418402091,10,4,Other,,01-02-2017
8418402091,80,5,Pre-charged with hydrofluorocarbons (HFCs),1,01-02-2017
8418402099,80,5,Other,1,01-02-2017
8418408000,80,3,Of a capacity exceeding 250 litres but not exceeding 900 litres,0,01-01-2006
8418408010,80,4,For use in civil aircraft,1,01-01-2006
8418408091,10,4,Other,,01-02-2017
8418408091,80,5,Pre-charged with hydrofluorocarbons (HFCs),1,01-02-2017
8418408099,80,5,Other,1,01-02-2017
8418500000,80,2,"Other furniture (chests, cabinets, display counters, showcases and the like) for storage and display, incorporating refrigerating or freezing equipment",0,01-01-1972
8418501100,10,3,Refrigerated showcases and counters (incorporating a refrigerating unit or evaporator),,01-01-1972
8418501100,80,4,For frozen food storage,0,01-01-1972
8418501110,80,5,Pre-charged with hydrofluorocarbons (HFCs),1,01-02-2017
8418501190,80,5,Other,1,01-02-2017
8418501900,80,4,Other,0,01-01-1972
8418501910,80,5,Pre-charged with hydrofluorocarbons (HFCs),1,01-02-2017
8418501990,80,5,Other,1,01-02-2017
8418509000,80,3,Other refrigerating furniture,0,01-01-2010
8418509010,80,4,Pre-charged with hydrofluorocarbons (HFCs),1,01-02-2017
8418509090,80,4,Other,1,01-02-2017
8418610000,10,2,Other refrigerating or freezing equipment; heat pumps,,01-01-1972
8418610000,80,3,Heat pumps other than air conditioning machines of heading 8415,0,01-01-1972
8418610010,80,4,For use in civil aircraft,1,01-01-2006
8418610091,10,4,Other,,01-02-2017
8418610091,80,5,Pre-charged with hydrofluorocarbons (HFCs),1,01-02-2017
8418610099,80,5,Other,1,01-02-2017
8418690000,80,3,Other,0,01-01-1972
8418690010,80,4,For use in civil aircraft,1,01-01-2007
8418690091,10,4,Other,,01-02-2017
8418690091,80,5,Pre-charged with hydrofluorocarbons (HFCs),1,01-02-2017
8418690099,80,5,Other,1,01-02-2017
8418910000,10,2,Parts,,01-01-1972
8418910000,80,3,Furniture designed to receive refrigerating or freezing equipment,1,01-01-1972
8418990000,80,3,Other,0,01-01-1972
8418991000,80,4,"Evaporators and condensers, excluding those for refrigerators of the household type",0,01-01-1972
8418991010,80,5,For use in certain types of aircraft,1,01-01-1972
8418991081,10,5,Other,,01-02-2017
8418991081,80,6,Pre-charged with hydrofluorocarbons (HFCs),1,01-02-2017
8418991087,80,6,Other,1,01-02-2017
8418999000,80,4,Other,0,01-01-1972
8418999010,80,5,"Of refrigerating equipment adapted to the air-conditioning system, for use in certain types of aircraft",1,01-01-1972
8418999020,80,5,"Aluminium connecting block for connecting to a condenser manifold in welding process: -hardened to T6 or T5 temper, -with a weight of not more than 150 g, -with a length of 20 mm or more but not more than 150 mm, -with a fixing rail in one piece",1,01-01-2021
8418999030,80,5,"Receiver dryer profile for connecting to a condenser manifold in welding process with: -a braze flatness of not more than 0,2 mm, -a weight of 100 g or more but not more than 600 g, -a fixing rail in one piece",1,01-01-2021
8418999050,80,5,"Heat exchanger evaporator, used in domestic refrigerators and freezers and their combinations: -with external dimensions of 362 mm x 244 mm x 60 mm or more but not more than 398,4 mm x 503 mm x 60 mm, -with 229 mm to 307 mm aluminium radiator fins with external dimensions of 60 mm x 26,7 mm or more but not more than 60,2 mm x 27,3 mm, -with an aluminium tube with an external diameter of 8,3 mm or more but not more than 8,5 mm, -with not more than two heaters with a power of 40 W or more but not more than 140 W, equipped with cables with connectors, -with or without two thermal fuses with a melting point of 77 °C, equipped with cables with connectors",1,01-01-2026
8418999060,80,5,"Condenser for refrigerators or refrigerators with freezers of the household type equipped at least with: -a steel pipe with a diameter from 4,68 mm to 4,81 mm, a wall thickness from 0,52 mm to 0,65 mm, -26-30 pcs of horizontal pipe sections, each straight with a length from 450 mm to 455 mm, placed every 40 mm between each horizontal part, -from 112 to 174 pcs welded steel rods with a diameter of 1,3 mm and a length of 1 002 mm or more but not more than 1 322 mm, -3 clips, -4 brackets welded between the rods",1,01-01-2026
8418999070,80,5,"Household appliances condenser, being a type of heat exchanger, made entirely of aluminium A3102, A3003, A4045 or A4343, consisting of two vertical pipes and arranged horizontally between them 16 parallel flat tubes with fins, with: -one vertical pipe with inlet and outlet tubes, -a width of 297 mm or more, but not more than 373 mm, -a height of 154 mm or more, but not more than 158 mm, -a depth of 17 mm or more, but not more than 23 mm, -a flatness tolerance of less than 2 mm for the fin pack within the condenser core, -a weight of 224 g or more, but not more than 283 g",1,01-07-2026
8418999080,80,5,"An evaporator being a type of heat exchanger, consisting of aluminium pipes with copper ends enclosed with aluminium radiators: -measuring 337 x 237 x 17 mm or more, but not more than 868 x 399 x 78 mm, -with a total weight of a set of 236 g or more, but not more than 1 750 g, -with a fixed sensor, -with or without noise absorber, -with 2, 5 or 7 control and power connection pins terminated with sensor temperature type of socket, with or without heater and fuse type of socket, for use in the manufacture of products of subheadings 8418 10, 8418 21, 8418 40",1,01-07-2026
8418999091,10,5,Other,,01-02-2017
8418999091,80,6,Pre-charged with hydrofluorocarbons (HFCs),1,01-02-2017
8418999099,80,6,Other,1,01-02-2017
8419000000,80,1,"Machinery, plant or laboratory equipment, whether or not electrically heated (excluding furnaces, ovens and other equipment of heading 8514), for the treatment of materials by a process involving a change of temperature such as heating, cooking, roasting, distilling, rectifying, sterilising, pasteurising, steaming, drying, evaporating, vaporising, condensing or cooling, other than machinery or plant of a kind used for domestic purposes; instantaneous or storage water heaters, non-electric",0,01-01-1972
8419110000,10,2,"Instantaneous or storage water heaters, non-electric",,01-01-1972
8419110000,80,3,Instantaneous gas water heaters,1,01-01-1972
8419120000,80,3,Solar water heaters,1,01-01-2022
8419190000,80,3,Other,1,01-01-1972
8419200000,80,2,"Medical, surgical or laboratory sterilisers",1,01-01-1972
8419330000,10,2,Dryers,,01-01-2022
8419330000,80,3,"Lyophilisation apparatus, freeze drying units and spray dryers",1,01-01-2022
8419340000,80,3,"Other, for agricultural products",1,01-01-2022
8419350000,80,3,"Other, for wood, paper pulp, paper or paperboard",1,01-01-2022
8419390000,80,3,Other,1,01-01-1972
8419400000,80,2,Distilling or rectifying plant,1,01-01-1972
8419500000,80,2,Heat-exchange units,0,01-01-1972
8419502000,80,3,Heat exchange units made of fluoropolymers and with inlet and outlet tube bores with inside diameters measuring 3 cm or less,1,01-01-2017
8419508000,80,3,Other,0,01-01-2017
8419508010,80,4,For use in civil aircraft,1,01-01-2017
8419508030,80,4,"Aluminium heat exchanger for gas boilers designed for heat transfer: - with a height of 100mm or more, but not more than 150mm, - with a width of 235mm or more, but not more than 300mm, - with a length of 240mm or more, but not more than 300mm, - for a power output of 25kW or more, but not more than 35kW, - with a weight of 8Kg or more, but not more than 10Kg",1,01-01-2025
8419508090,80,4,Other,1,01-01-2017
8419600000,80,2,Machinery for liquefying air or other gases,1,01-01-1972
8419810000,10,2,"Other machinery, plant and equipment",,01-01-1972
8419810000,80,3,For making hot drinks or for cooking or heating food,0,01-01-1972
8419812000,80,4,Percolators and other appliances for making coffee and other hot drinks,0,01-01-2006
8419812010,80,5,For use in civil aircraft,1,01-01-2006
8419812090,80,5,Other,1,01-01-2006
8419818000,80,4,Other,0,01-01-2006
8419818010,80,5,For use in civil aircraft,1,01-01-2006
8419818090,80,5,Other,1,01-01-2006
8419890000,80,3,Other,0,01-01-1972
8419891000,80,4,Cooling towers and similar plant for direct cooling (without a separating wall) by means of recirculated water,1,01-01-1972
8419893000,80,4,Vacuum-vapour plant for the deposition of metal,1,01-01-1991
8419899800,80,4,Other,1,01-01-1998
8419900000,80,2,Parts,0,01-01-1972
8419901500,80,3,Of sterilisers of subheading 8419 20 00,1,01-01-2007
8419908500,80,3,Other,0,01-01-2006
8419908510,80,4,"Of heat exchange units, for use in civil aircraft",1,01-01-2006
8419908540,80,4,"Silicone or plastic keyboards, comprising: -parts of common metal, and -whether or not comprising parts of plastic, -epoxy resin reinforced with fiberglass or wood, -whether or not printed or surface-treated, -with or without electrical conductors, -with or without a membrane bonded to the keyboard, -with or without mono or multilayer protective film",1,01-07-2020
8419908590,80,4,Other,1,01-01-2006
8420000000,80,1,"Calendering or other rolling machines, other than for metals or glass, and cylinders therefor",0,01-01-1972
8420100000,80,2,Calendering or other rolling machines,0,01-01-1972
8420101000,80,3,Of a kind used in the textile industry,1,01-01-1994
8420103000,80,3,Of a kind used in the paper industry,1,01-01-1994
8420108100,10,3,Other,,01-01-2017
8420108100,80,4,Roll laminators of a kind used solely or principally for the manufacture of printed circuit substrates or printed circuits,1,01-01-2017
8420108900,80,4,Other,1,01-01-2017
8420910000,10,2,Parts,,01-01-1972
8420910000,80,3,Cylinders,0,01-01-1972
8420911000,80,4,Of cast iron,1,01-01-1972
8420918000,80,4,Other,1,01-01-1997
8420990000,80,3,Other,1,01-01-1972
8421000000,80,1,"Centrifuges, including centrifugal dryers; filtering or purifying machinery and apparatus, for liquids or gases",0,01-01-1972
8421110000,10,2,"Centrifuges, including centrifugal dryers",,01-01-1972
8421110000,80,3,Cream separators,1,01-01-1972
8421120000,80,3,Clothes dryers,1,01-01-1972
8421190000,80,3,Other,0,01-01-1972
8421192000,80,4,Centrifuges of a kind used in laboratories,1,01-01-2006
8421197000,80,4,Other,1,01-01-2007
8421210000,10,2,Filtering or purifying machinery and apparatus for liquids,,01-01-1972
8421210000,80,3,For filtering or purifying water,0,01-01-1972
8421210010,80,4,For use in civil aircraft,1,01-01-2006
8421210090,80,4,Other,1,01-01-2006
8421220000,80,3,For filtering or purifying beverages other than water,1,01-01-1972
8421230000,80,3,Oil or petrol filters for internal combustion engines,0,01-01-1972
8421230010,80,4,For use in civil aircraft,1,01-01-2006
8421230090,80,4,Other,1,01-01-2006
8421290000,80,3,Other,0,01-01-1972
8421292000,80,4,Made of fluoropolymers and with filter or purifier membrane thickness not exceeding 140 microns,1,01-01-2017
8421298000,80,4,Other,0,01-01-2017
8421298010,80,5,For use in civil aircraft,1,01-01-2017
8421298090,80,5,Other,1,01-01-2017
8421310000,10,2,Filtering or purifying machinery and apparatus for gases,,01-01-1972
8421310000,80,3,Intake air filters for internal combustion engines,0,01-01-1972
8421310010,80,4,For use in civil aircraft,1,01-01-2006
8421310090,80,4,Other,1,01-01-2006
8421320000,80,3,"Catalytic converters or particulate filters, whether or not combined, for purifying or filtering exhaust gases from internal combustion engines",0,01-01-2022
8421320010,80,4,For use in civil aircraft,1,01-01-2026
8421320090,80,4,Other,1,01-01-2026
8421390000,80,3,Other,0,01-01-1972
8421391500,80,4,"With stainless steel housing, and with inlet and outlet tube bores with inside diameters not exceeding 1,3 cm",1,01-01-2017
8421392500,10,4,Other,,01-01-2017
8421392500,80,5,Machinery and apparatus for filtering or purifying air,0,01-01-2017
8421392510,80,6,For use in civil aircraft,1,01-01-2017
8421392590,80,6,Other,1,01-01-2017
8421393500,10,5,Machinery and apparatus for filtering or purifying other gases,,01-01-2017
8421393500,80,6,By a catalytic process,0,01-01-2017
8421393510,80,7,For use in civil aircraft,1,01-01-2017
8421393590,80,7,Other,1,01-01-2017
8421398500,80,6,Other,0,01-01-2017
8421398510,80,7,For use in civil aircraft,1,01-01-2017
8421398590,80,7,Other,1,01-01-2017
8421910000,10,2,Parts,,01-01-1972
8421910000,80,3,"Of centrifuges, including centrifugal dryers",1,01-01-1972
8421990000,80,3,Other,0,01-01-1972
8421991000,80,4,Parts of machinery and apparatus of subheadings 8421 29 20 or 8421 39 15,1,01-01-2017
8421999000,80,4,Other,0,01-01-2017
8421999010,80,5,"Of filtering or purification machinery and apparatus for liquids or gases, for use in certain types of aircrafts",1,01-01-2017
8421999092,80,5,"Parts of equipment for the purification of water by reverse osmosis, consisting essentially of plastic-based membranes, supported internally by woven or non-woven textile materials which are wound round a perforated tube, and enclosed in a cylindrical plastic casing of a wall-thickness of not more than 4 mm, whether or not housed in a cylinder of a wall-thickness of 5 mm or more",1,01-01-2017
8421999099,80,5,Other,1,01-01-2017
8422000000,80,1,"Dishwashing machines; machinery for cleaning or drying bottles or other containers; machinery for filling, closing, sealing or labelling bottles, cans, boxes, bags or other containers; machinery for capsuling bottles, jars, tubes and similar containers; other packing or wrapping machinery (including heat-shrink wrapping machinery); machinery for aerating beverages",0,01-01-1972
8422110000,10,2,Dishwashing machines,,01-01-1972
8422110000,80,3,Of the household type,1,01-01-1972
8422190000,80,3,Other,1,01-01-1972
8422200000,80,2,Machinery for cleaning or drying bottles or other containers,1,01-01-1972
8422300000,80,2,"Machinery for filling, closing, sealing or labelling bottles, cans, boxes, bags or other containers; machinery for capsuling bottles, jars, tubes and similar containers; machinery for aerating beverages",1,01-01-1972
8422400000,80,2,Other packing or wrapping machinery (including heat-shrink wrapping machinery),1,01-01-1972
8422900000,80,2,Parts,0,01-01-1972
8422901000,80,3,Of dishwashing machines,1,01-01-1992
8422909000,80,3,Other,1,01-01-1992
8423000000,80,1,"Weighing machinery (excluding balances of a sensitivity of 5 cg or better), including weight-operated counting or checking machines; weighing machine weights of all kinds",0,01-01-1972
8423100000,80,2,"Personal weighing machines, including baby scales; household scales",0,01-01-1972
8423101000,80,3,Household scales,1,01-01-1972
8423109000,80,3,Other,1,01-01-1972
8423200000,80,2,Scales for continuous weighing of goods on conveyors,0,01-01-1972
8423201000,80,3,Using electronic means for gauging weight,1,01-01-2017
8423209000,80,3,Other,1,01-01-2017
8423300000,80,2,"Constant weight scales and scales for discharging a predetermined weight of material into a bag or container, including hopper scales",0,01-01-1972
8423301000,80,3,Using electronic means for gauging weight,1,01-01-2017
8423309000,80,3,Other,1,01-01-2017
8423810000,10,2,Other weighing machinery,,01-01-1972
8423810000,80,3,Having a maximum weighing capacity not exceeding 30 kg,0,01-01-1972
8423812100,10,4,Using electronic means for gauging weight,,01-01-2017
8423812100,80,5,Check weighers and automatic control machines operating by reference to a pre-determined weight,1,01-01-2017
8423812300,80,5,Machinery for weighing and labelling pre-packaged goods,1,01-01-2017
8423812500,80,5,Shop scales,1,01-01-2017
8423812900,80,5,Other,1,01-01-2017
8423818000,80,4,Other,1,01-01-2017
8423820000,80,3,Having a maximum weighing capacity exceeding 30 kg but not exceeding 5 000 kg,0,01-01-1972
8423822000,80,4,"Using electronic means for gauging weight, excluding machines for weighing motor vehicles",1,01-01-2017
8423828100,10,4,Other,,01-01-2017
8423828100,80,5,Check weighers and automatic control machines operating by reference to a pre-determined weight,1,01-01-2017
8423828900,80,5,Other,1,01-01-2017
8423890000,80,3,Other,0,01-01-1972
8423892000,80,4,Using electronic means for gauging weight,1,01-01-2017
8423898000,80,4,Other,1,01-01-2017
8423900000,80,2,Weighing machine weights of all kinds; parts of weighing machinery,0,01-01-1972
8423901000,80,3,"Parts of weighing machinery of subheadings 8423 20 10, 8423 30 10, 8423 81 21, 8423 81 23, 8423 81 25, 8423 81 29, 8423 82 20 or 8423 89 20",1,01-01-2017
8423909000,80,3,Other,1,01-01-2017
8424000000,80,1,"Mechanical appliances (whether or not hand-operated) for projecting, dispersing or spraying liquids or powders; fire extinguishers, whether or not charged; spray guns and similar appliances; steam or sandblasting machines and similar jet projecting machines",0,01-01-1972
8424100000,80,2,"Fire extinguishers, whether or not charged",0,01-01-1972
8424100011,10,3,For use in civil aircraft,,26-03-2025
8424100011,20,4,Not charged fire extinguishers,,26-03-2025
8424100011,80,5,"High-pressure seamless cylinders for compressed or liquefied gas, of steel, of all diameters and volume capacities, whether or not threaded, regardless of internal coating or plating, regardless of external finishing and shape, whether or not with a gas bladder inserted, regardless of the cylinders’ fitting with a valve, neck ring, foot ring or piping, whether or not fastened together to form a bundle",1,26-03-2025
8424100015,80,5,Other,1,26-03-2025
8424100019,80,4,Other,1,26-03-2025
8424100021,10,3,Other,,26-03-2025
8424100021,20,4,Not charged fire extinguishers,,26-03-2025
8424100021,80,5,"High-pressure seamless cylinders for compressed or liquefied gas, of steel, of all diameters and volume capacities, whether or not threaded, regardless of internal coating or plating, regardless of external finishing and shape, whether or not with a gas bladder inserted, regardless of the cylinders’ fitting with a valve, neck ring, foot ring or piping, whether or not fastened together to form a bundle",1,26-03-2025
8424100029,80,5,Other,1,26-03-2025
8424100080,80,4,Other,1,26-03-2025
8424200000,80,2,Spray guns and similar appliances,1,01-01-1972
8424300000,80,2,Steam or sandblasting machines and similar jet projecting machines,0,01-01-1972
8424300100,10,3,"Water cleaning appliances, with built-in motor",,01-01-1993
8424300100,80,4,With heating device,1,01-01-1993
8424300800,80,4,Other,1,01-01-2010
8424301000,10,3,Other machines,,01-01-1993
8424301000,80,4,Compressed air operated,1,01-01-1972
8424309000,80,4,Other,1,01-01-1972
8424410000,10,2,Agricultural or horticultural sprayers,,01-01-2017
8424410000,80,3,Portable sprayers,1,01-01-2017
8424490000,80,3,Other,0,01-01-2017
8424491000,80,4,Sprayers and powder distributors designed to be mounted on or drawn by tractors,1,01-01-2017
8424499000,80,4,Other,1,01-01-2017
8424820000,10,2,Other appliances,,01-01-2017
8424820000,80,3,Agricultural or horticultural,0,01-01-2017
8424821000,80,4,Watering appliances,1,01-01-2017
8424829000,80,4,Other,1,01-01-2017
8424890000,80,3,Other,0,01-01-1972
8424894000,80,4,"Mechanical appliances for projecting, dispersing, or spraying of a kind used solely or principally for the manufacture of printed circuits or printed circuit assemblies",1,01-01-2017
8424897000,80,4,Other,1,01-01-2017
8424900000,80,2,Parts,0,01-01-1972
8424902000,80,3,Parts of mechanical appliances of subheading 8424 89 40,1,01-01-2017
8424908000,80,3,Other,0,01-01-2017
8424908020,80,4,"Of fire extinguishers, for use in certain types of aircraft",1,01-01-2017
8424908060,80,4,"High-pressure seamless cylinders for compressed or liquefied gas, of steel, of all diameters and volume capacities, whether or not threaded, regardless of internal coating or plating, regardless of external finishing and shape, whether or not with a gas bladder inserted, regardless of the cylinders’ fitting with a valve, neck ring, foot ring or piping, whether or not fastened together to form a bundle",1,05-02-2026
8424908080,80,4,Other,1,01-01-2017
8425000000,80,1,Pulley tackle and hoists other than skip hoists; winches and capstans; jacks,0,01-01-1972
8425110000,10,2,Pulley tackle and hoists other than skip hoists or hoists of a kind used for raising vehicles,,01-01-1972
8425110000,80,3,Powered by electric motor,1,01-01-1972
8425190000,80,3,Other,1,01-01-1972
8425310000,10,2,Winches; capstans,,01-01-1972
8425310000,80,3,Powered by electric motor,1,01-01-1972
8425390000,80,3,Other,1,01-01-1972
8425410000,10,2,Jacks; hoists of a kind used for raising vehicles,,01-01-1972
8425410000,80,3,Built-in jacking systems of a type used in garages,1,01-01-1972
8425420000,80,3,"Other jacks and hoists, hydraulic",1,01-01-1972
8425490000,80,3,Other,1,01-01-1972
8426000000,80,1,"Ships' derricks; cranes, including cable cranes; mobile lifting frames, straddle carriers and works trucks fitted with a crane",0,01-01-1972
8426110000,10,2,"Overhead travelling cranes, transporter cranes, gantry cranes, bridge cranes, mobile lifting frames and straddle carriers",,01-01-1972
8426110000,80,3,Overhead travelling cranes on fixed support,1,01-01-1972
8426120000,80,3,Mobile lifting frames on tyres and straddle carriers,1,01-01-1972
8426190000,80,3,Other,1,01-01-1972
8426200000,80,2,Tower cranes,1,01-01-1972
8426300000,80,2,Portal or pedestal jib cranes,1,01-01-1972
8426410000,10,2,"Other machinery, self-propelled",,01-01-1972
8426410000,80,3,On tyres,1,01-01-1972
8426490000,80,3,Other,0,01-01-1972
8426490011,80,4,"New mobile cranes, meaning cable-controlled or hydraulic-powered cranes, designed for the lifting, lowering and horizontal movement of materials on land, with a lifting capacity of at least 30 tonnes, mounted on self-propelled vehicles, regardless of their propulsion systemmobile cranes",1,19-12-2025
8426490090,80,4,Other,1,19-12-2025
8426910000,10,2,Other machinery,,01-01-1972
8426910000,80,3,Designed for mounting on road vehicles,0,01-01-1972
8426911000,80,4,Hydraulic cranes designed for the loading and unloading of the vehicle,1,01-01-1972
8426919000,80,4,Other,1,01-01-1972
8426990000,80,3,Other,1,01-01-1972
8427000000,80,1,Fork-lift trucks; other works trucks fitted with lifting or handling equipment,0,01-01-1972
8427100000,80,2,Self-propelled trucks powered by an electric motor,0,01-01-1972
8427101000,80,3,With a lifting height of 1 m or more,0,01-01-1972
8427101010,80,4,"Mobile access equipment designed for the lifting of persons, with a maximum working height of 6 meters or more",1,13-11-2023
8427101090,80,4,Other,1,13-11-2023
8427109000,80,3,Other,1,01-01-1972
8427200000,80,2,Other self-propelled trucks,0,01-01-1972
8427201100,10,3,With a lifting height of 1 m or more,,01-01-1972
8427201100,80,4,"Fork-lift and other stacking trucks, for rough terrain",1,01-01-1972
8427201900,80,4,Other,0,01-01-1972
8427201910,80,5,"Mobile access equipment designed for the lifting of persons, with a maximum working height of 6 meters or more",1,13-11-2023
8427201990,80,5,Other,1,13-11-2023
8427209000,80,3,Other,1,01-01-1972
8427900000,80,2,Other trucks,0,01-01-1972
8427900011,10,3,Hand pallet trucks,,21-09-2008
8427900011,80,4,Consigned from Thailand,1,21-09-2008
8427900019,80,4,Other,1,21-09-2008
8427900030,80,3,"Hand pallet trucks with a so-called “weight indication system” consisting of a weighing mechanism not integrated in the chassis, that is to say not integrated in the forks",1,17-12-2015
8427900080,80,3,Other,1,17-12-2015
8428000000,80,1,"Other lifting, handling, loading or unloading machinery (for example, lifts, escalators, conveyors, teleferics)",0,01-01-1972
8428100000,80,2,Lifts and skip hoists,0,01-01-1972
8428102000,80,3,Electrically operated,1,01-01-2006
8428108000,80,3,Other,1,01-01-2006
8428200000,80,2,Pneumatic elevators and conveyors,0,01-01-1972
8428202000,80,3,For bulk materials,1,01-01-2010
8428208000,80,3,Other,1,01-01-2010
8428310000,10,2,"Other continuous-action elevators and conveyors, for goods or materials",,01-01-1972
8428310000,80,3,Specially designed for underground use,1,01-01-1972
8428320000,80,3,"Other, bucket type",1,01-01-1972
8428330000,80,3,"Other, belt type",1,01-01-1972
8428390000,80,3,Other,0,01-01-1972
8428392000,80,4,Roller conveyors,1,01-01-2006
8428399000,80,4,Other,1,01-01-2006
8428400000,80,2,Escalators and moving walkways,1,01-01-1972
8428600000,80,2,"Teleferics, chairlifts, ski-draglines; traction mechanisms for funiculars",1,01-01-1972
8428700000,80,2,Industrial robots,1,01-01-2022
8428900000,80,2,Other machinery,0,01-01-1972
8428907100,10,3,Loaders specially designed for use in agriculture,,01-01-1997
8428907100,80,4,Designed for attachment to agricultural tractors,1,01-01-1972
8428907900,80,4,Other,1,01-01-1972
8428909000,80,3,Other,0,01-01-2010
8428909020,80,4,"Mobile access equipment designed for the lifting of persons, self-propelled, with a maximum working height of 6 meters or more",1,13-11-2023
8428909080,80,4,Other,1,13-11-2023
8429000000,80,1,"Self-propelled bulldozers, angledozers, graders, levellers, scrapers, mechanical shovels, excavators, shovel loaders, tamping machines and roadrollers",0,01-01-1972
8429110000,10,2,Bulldozers and angledozers,,01-01-1972
8429110000,80,3,Track laying,1,01-01-1972
8429190000,80,3,Other,1,01-01-1972
8429200000,80,2,Graders and levellers,1,01-01-1972
8429300000,80,2,Scrapers,1,01-01-1972
8429400000,80,2,Tamping machines and roadrollers,0,01-01-1972
8429401000,10,3,Roadrollers,,01-01-1972
8429401000,80,4,Vibratory,1,01-01-1972
